2024-11-06 22:13:34 | process_logger | INFO | Logger inicializado en modo global.
2024-11-06 22:24:03 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:24:03 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:24:03 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:24:05 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:24:05 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:24:05 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:24:05 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:24:05 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:24:05 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:24:15 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:24:15 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:24:15 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:24:15 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:24:15 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:24:15 | process_logger | INFO | Tipo de póliza es 4, devolviendo predicción -1
2024-11-06 22:24:15 | process_logger | INFO | Predicción realizada para claim_id 408550 en 12.0298s
2024-11-06 22:24:15 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:24:15 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:24:15 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:24:15 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:24:15 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:24:15 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:24:15 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:24:15 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:24:17 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:24:17 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:24:17 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:24:17 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:24:17 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:24:17 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:24:27 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:24:27 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:24:27 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:24:27 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:24:27 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:24:27 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:24:27 | process_logger | INFO | Predicción: 6.165575820663672
2024-11-06 22:24:27 | process_logger | INFO | Predicción realizada para claim_id 208451 en 12.0382s
2024-11-06 22:24:27 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:24:27 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:24:27 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:24:27 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:24:27 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:24:27 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:24:27 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:24:27 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:24:29 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:24:29 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:24:29 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:24:29 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:24:29 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:24:29 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:24:39 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:24:39 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:24:39 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:24:39 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:24:39 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:24:39 | process_logger | INFO | Tipo de póliza es 4, devolviendo predicción -1
2024-11-06 22:24:39 | process_logger | INFO | Predicción realizada para claim_id 394115 en 12.0337s
2024-11-06 22:24:39 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:24:39 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:24:39 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:24:39 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:24:39 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:24:39 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:24:39 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:24:39 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:24:41 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:24:41 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:24:41 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:24:41 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:24:41 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:24:41 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:24:51 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:24:51 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:24:51 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:24:51 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:24:51 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:24:51 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:24:51 | process_logger | INFO | Predicción: 6.044710152812982
2024-11-06 22:24:51 | process_logger | INFO | Predicción realizada para claim_id 243530 en 12.0332s
2024-11-06 22:24:51 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:24:51 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:24:51 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:24:51 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:24:51 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:24:51 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:24:51 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:24:51 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:24:53 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:24:53 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:24:53 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:24:53 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:24:53 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:24:53 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:25:03 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:25:03 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:25:04 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:25:04 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:25:04 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:25:04 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:25:04 | process_logger | INFO | Predicción: 5.755813438598005
2024-11-06 22:25:04 | process_logger | INFO | Predicción realizada para claim_id 288203 en 12.0221s
2024-11-06 22:25:04 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:25:04 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:25:04 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:25:04 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:25:04 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:25:04 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:25:04 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:25:04 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:25:06 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:25:06 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:25:06 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:25:06 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:25:06 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:25:06 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:25:16 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:25:16 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:25:16 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:25:16 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:25:16 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:25:16 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:25:16 | process_logger | INFO | Predicción: 4.817652487515653
2024-11-06 22:25:16 | process_logger | INFO | Predicción realizada para claim_id 991981 en 12.0326s
2024-11-06 22:25:16 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:25:16 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:25:16 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:25:16 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:25:16 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:25:16 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:25:16 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:25:16 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:25:18 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:25:18 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:25:18 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:25:18 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:25:18 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:25:18 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:25:28 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:25:28 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:25:28 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:25:28 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:25:28 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:25:28 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:25:28 | process_logger | INFO | Predicción: 4.9815699930677315
2024-11-06 22:25:28 | process_logger | INFO | Predicción realizada para claim_id 435094 en 12.0327s
2024-11-06 22:25:28 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:25:28 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:25:28 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:25:28 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:25:28 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:25:28 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:25:28 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:25:28 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:25:30 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:25:30 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:25:30 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:25:30 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:25:30 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:25:30 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:25:40 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:25:40 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:25:40 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:25:40 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:25:40 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:25:40 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:25:40 | process_logger | INFO | Predicción: 3.2315036114105764
2024-11-06 22:25:40 | process_logger | INFO | Predicción realizada para claim_id 417848 en 12.0287s
